n,per_day,hit_rate,win_rate,mean_pct,median_pct,pl_ratio,front_mean_pct,back_mean_pct,both_halves_positive,spike_mean_pct,spike_median_pct,label,k
74493,54.85,69.455,41.346,-0.2864,-0.376,1.035,-0.4098,-0.2246,False,1.7514,1.1009,clv≥0.95 & pct_chg≤5 & range_contract≤0.8,3
149239,109.9,72.289,39.234,-0.2864,-0.6665,1.27,-0.4679,-0.1207,False,2.6836,1.5478,pct_chg≥0 & vol_ratio≥1.5 & hhv60_pos≥0.95,3
544187,400.73,74.945,39.857,-0.2865,-0.5815,1.197,-0.4344,-0.177,False,2.4439,1.5141,clv≥0.5 & ma20_bias≥3 & breadth≥45,3
977748,719.99,73.24,40.6,-0.2865,-0.4565,1.134,-0.3401,-0.2432,False,2.1601,1.2921,pct_chg≥-3 & vol_ratio≥1 & hhv60_pos≥0.85,3
951271,700.49,71.042,40.009,-0.2865,-0.4184,1.093,-0.34,-0.2461,False,1.7694,1.0838,pct_chg≥0 & pct_chg≤3 & hhv60_pos≥0.85,3
183023,134.77,73.61,40.383,-0.2866,-0.5097,1.144,-0.3664,-0.2205,False,2.167,1.3833,pct_chg≥2 & pct_chg≤3 & vol_ratio≥1,3
383725,282.57,69.677,40.102,-0.2867,-0.4202,1.074,-0.4149,-0.2027,False,1.6956,1.0619,clv≥0.85 & pct_chg≥0 & pct_chg≤3,3
90317,66.51,70.835,39.661,-0.2867,-0.5164,1.164,-0.5138,-0.1397,False,2.0738,1.2802,clv≥0.95 & pct_chg≤7 & vol_ratio≥1,3
363835,267.92,72.518,40.839,-0.2869,-0.563,1.176,-0.3846,-0.2054,False,2.521,1.52,vol_ratio≥1.5 & breadth≥45,2
275504,202.87,69.122,40.422,-0.2869,-0.3933,1.06,-0.3619,-0.2337,False,1.6568,1.0287,clv≥0.7 & hhv60_pos≥0.85 & rsi6≤60,3
403410,297.06,74.936,39.764,-0.2869,-0.522,1.173,-0.3965,-0.2025,False,2.2236,1.3659,pct_chg≤7 & hhv60_pos≥0.95 & turnover≥1,3
145868,107.41,70.356,40.844,-0.287,-0.417,1.071,-0.434,-0.2075,False,1.8533,1.1573,clv≥0.95 & pct_chg≥0 & range_contract≤1.2,3
890558,655.79,70.977,40.615,-0.2873,-0.4171,1.067,-0.3727,-0.2262,False,1.7778,1.124,clv≥0.7 & pct_chg≥-3 & pct_chg≤3,3
181058,133.33,70.041,40.385,-0.2873,-0.4376,1.088,-0.4576,-0.1876,False,1.8298,1.1416,clv≥0.95 & pct_chg≥0 & pct_chg≤5,3
381096,280.63,74.978,39.93,-0.2875,-0.6671,1.222,-0.4634,-0.1409,False,2.6673,1.7135,pct_chg≥2 & ma20_bias≥3 & turnover≤15,3
1045686,770.02,74.073,40.904,-0.2875,-0.4438,1.115,-0.3244,-0.2572,False,2.1469,1.3279,pct_chg≤7 & vol_ratio≥1 & hhv60_pos≥0.85,3
922701,679.46,73.686,40.29,-0.2875,-0.4641,1.138,-0.3556,-0.2356,False,2.125,1.2764,ma20_bias≥0 & hhv60_pos≥0.85 & breadth≥45,3
1257277,925.83,76.345,41.255,-0.2877,-0.509,1.127,-0.362,-0.2287,False,2.4161,1.574,pct_chg≤7 & ma20_bias≥3,2
1477634,1088.1,71.661,41.312,-0.2877,-0.3998,1.047,-0.3325,-0.2544,False,1.816,1.1574,clv≥0.5 & pct_chg≤3 & rsi6≤75,3
5238,3.86,64.338,38.431,-0.2877,-1.0784,1.379,-0.9573,0.2639,False,3.1545,1.6946,clv≥0.95 & vol_ratio≥2.5 & hhv60_pos≥0.85,3
52390,38.58,67.551,39.832,-0.2877,-0.3321,1.012,-0.3798,-0.2224,False,1.3841,0.8824,pct_chg≥0 & hhv60_pos≥0.95 & rsi6≤60,3
383817,282.63,74.528,40.355,-0.2878,-0.5765,1.185,-0.491,-0.1266,False,2.5419,1.5957,clv≥0.7 & pct_chg≥2 & ma20_bias≥0,3
277853,204.6,77.61,43.84,-0.2878,-0.5641,1.078,-0.4442,-0.1812,False,3.1844,2.3091,pct_chg≥2 & atr_pct≥5 & turnover≥1,3
1039214,765.25,71.882,40.225,-0.2878,-0.408,1.084,-0.3181,-0.2647,False,1.7882,1.0978,pct_chg≤3 & hhv60_pos≥0.85 & breadth≥45,3
205442,151.28,70.708,40.573,-0.288,-0.4483,1.093,-0.4609,-0.186,False,1.9135,1.1981,clv≥0.95 & pct_chg≥-3 & pct_chg≤7,3
1063235,782.94,76.851,42.919,-0.288,-0.4489,1.046,-0.299,-0.2782,False,2.3077,1.5766,pct_chg≤3 & atr_pct≥3.5 & breadth≥45,3
406814,299.57,75.376,41.674,-0.288,-0.5881,1.143,-0.4457,-0.2023,False,2.7197,1.7289,ma20_bias≥0 & breadth≥55 & turnover≥3,3
946621,697.07,75.943,42.409,-0.2881,-0.522,1.09,-0.3748,-0.2177,False,2.519,1.7053,clv≥0.5 & pct_chg≥0 & atr_pct≥3.5,3
1545884,1138.35,73.807,41.617,-0.2882,-0.4703,1.086,-0.3701,-0.2314,False,2.1707,1.3999,clv≥0.5 & pct_chg≤7 & turnover≥1,3
1089210,802.07,73.989,40.962,-0.2885,-0.451,1.122,-0.335,-0.2506,False,2.216,1.3501,vol_ratio≥1 & hhv60_pos≥0.85,2
88254,64.99,72.288,38.024,-0.2885,-0.691,1.315,-0.6596,0.0044,False,2.5632,1.4509,clv≥0.85 & ma20_bias≥3 & hhv60_pos≥0.95,3
500552,368.59,77.608,44.219,-0.2885,-0.4788,1.041,-0.3891,-0.2126,False,2.854,2.0333,pct_chg≥0 & pct_chg≤7 & atr_pct≥5,3
893591,658.02,70.989,40.613,-0.2887,-0.4179,1.066,-0.3741,-0.2277,False,1.7813,1.1259,clv≥0.7 & pct_chg≤3,2
205561,151.37,70.704,40.564,-0.2887,-0.449,1.093,-0.4618,-0.1866,False,1.9134,1.198,clv≥0.95 & pct_chg≤7,2
447882,329.81,77.561,44.31,-0.289,-0.4616,1.033,-0.3839,-0.2172,False,2.7947,1.9897,pct_chg≥0 & pct_chg≤5 & atr_pct≥5,3
318657,234.65,71.28,39.664,-0.2891,-0.609,1.185,-0.4709,-0.1872,False,2.1883,1.3215,clv≥0.5 & atr_pct≤4.5 & turnover≥3,3
1040247,766.01,76.652,41.519,-0.2893,-0.5197,1.12,-0.3665,-0.2318,False,2.4743,1.6313,pct_chg≤5 & ma20_bias≥3 & turnover≥1,3
366452,269.85,73.053,42.315,-0.2894,-0.388,1.028,-0.3613,-0.2372,False,1.979,1.273,clv≥0.5 & ma20_bias≥0 & rsi6≤60,3
1144220,842.58,75.862,40.83,-0.2899,-0.5193,1.136,-0.3634,-0.231,False,2.3428,1.5099,pct_chg≥-3 & pct_chg≤7 & ma20_bias≥3,3
408009,300.45,69.938,40.213,-0.29,-0.4216,1.07,-0.42,-0.2047,False,1.7161,1.0796,clv≥0.85 & pct_chg≥-3 & pct_chg≤3,3
389887,287.1,75.21,41.319,-0.29,-0.526,1.124,-0.3855,-0.2124,False,2.4457,1.6069,pct_chg≥2 & ma20_bias≥0 & rsi6≤75,3
465528,342.8,71.78,39.769,-0.2901,-0.4837,1.141,-0.3964,-0.2064,False,2.0138,1.2428,clv≥0.7 & pct_chg≤5 & vol_ratio≥1,3
246742,181.7,77.879,43.848,-0.2905,-0.5409,1.068,-0.4181,-0.1996,False,3.0619,2.2258,pct_chg≥2 & pct_chg≤7 & atr_pct≥5,3
86679,63.83,70.807,39.601,-0.2907,-0.5474,1.18,-0.6254,-0.1041,False,2.1557,1.2698,clv≥0.95 & hhv60_pos≥0.85 & turnover≥1,3
160404,118.12,72.958,39.439,-0.2907,-0.6732,1.255,-0.4577,-0.1426,False,2.7025,1.5903,vol_ratio≥1.5 & hhv60_pos≥0.95 & turnover≥1,3
344215,253.47,75.36,39.515,-0.2907,-0.6206,1.225,-0.4369,-0.169,False,2.5478,1.5603,ma20_bias≥3 & hhv60_pos≥0.95 & turnover≥1,3
1603682,1180.91,71.739,40.98,-0.2908,-0.4143,1.059,-0.3399,-0.2538,False,1.8292,1.1587,clv≥0.5 & pct_chg≥-3 & pct_chg≤3,3
1309118,964.0,76.155,41.264,-0.291,-0.5188,1.132,-0.3732,-0.226,False,2.471,1.5929,ma20_bias≥3,1
763956,562.56,76.668,40.759,-0.291,-0.4958,1.129,-0.3276,-0.2609,False,2.3,1.4884,pct_chg≤3 & ma20_bias≥3 & hhv60_pos≥0.85,3
1270385,935.48,73.305,40.684,-0.2911,-0.467,1.114,-0.3764,-0.2254,False,2.1018,1.3053,pct_chg≥0 & pct_chg≤7 & ma20_bias≥0,3
516899,380.63,77.414,44.169,-0.2911,-0.5036,1.049,-0.412,-0.2045,False,2.9496,2.0957,pct_chg≥0 & atr_pct≥5 & turnover≥1,3
316076,232.75,73.884,39.424,-0.2911,-0.5926,1.223,-0.4556,-0.1635,False,2.4619,1.4493,pct_chg≥0 & hhv60_pos≥0.95 & turnover≥1,3
408691,300.95,69.938,40.204,-0.2912,-0.4221,1.069,-0.4215,-0.2056,False,1.7172,1.0801,clv≥0.85 & pct_chg≤3,2
132593,97.64,68.216,39.9,-0.2914,-0.4218,1.065,-0.4416,-0.2026,False,1.6175,1.0075,clv≥0.95 & pct_chg≤3 & turnover≤8,3
150121,110.55,70.392,40.85,-0.2915,-0.4195,1.067,-0.4381,-0.2115,False,1.855,1.1607,clv≥0.95 & pct_chg≥-3 & range_contract≤1.2,3
38474,28.33,67.058,39.224,-0.292,-0.8863,1.317,-0.7163,0.0904,False,3.1528,1.6949,clv≥0.7 & vol_ratio≥2.5 & hhv60_pos≥0.85,3
150189,110.6,70.389,40.844,-0.2921,-0.4199,1.067,-0.4388,-0.2121,False,1.8548,1.1607,clv≥0.95 & range_contract≤1.2,2
75893,55.89,70.029,39.22,-0.2921,-0.5069,1.162,-0.5148,-0.1492,False,1.963,1.189,clv≥0.95 & pct_chg≤5 & vol_ratio≥1,3
1438620,1059.37,73.673,41.596,-0.2922,-0.461,1.075,-0.3689,-0.2395,False,2.1131,1.3655,clv≥0.5 & pct_chg≤5 & turnover≥1,3
194072,142.91,77.845,43.957,-0.2923,-0.5136,1.057,-0.4134,-0.2067,False,2.9816,2.1522,pct_chg≥2 & pct_chg≤5 & atr_pct≥5,3
1121744,826.03,71.509,39.962,-0.2925,-0.4426,1.111,-0.3549,-0.2444,False,1.88,1.1419,pct_chg≥0 & pct_chg≤5 & hhv60_pos≥0.85,3
725846,534.5,78.908,45.199,-0.2926,-0.4231,1.011,-0.3722,-0.2421,False,2.9895,2.1523,atr_pct≥5 & turnover≥3 & rsi6≤75,3
249858,183.99,71.755,39.415,-0.2929,-0.5446,1.187,-0.5433,-0.1338,False,2.1921,1.298,clv≥0.85 & hhv60_pos≥0.85 & turnover≥1,3
1196061,880.75,75.675,40.859,-0.2934,-0.5292,1.141,-0.3756,-0.228,False,2.406,1.5317,pct_chg≥-3 & ma20_bias≥3,2
336612,247.87,69.939,40.272,-0.2935,-0.4199,1.062,-0.4035,-0.2219,False,1.7058,1.0778,clv≥0.85 & pct_chg≤3 & range_contract≤1.2,3
338906,249.56,77.441,44.392,-0.2936,-0.4455,1.021,-0.3772,-0.2288,False,2.7031,1.9155,pct_chg≥0 & pct_chg≤3 & atr_pct≥5,3
163207,120.18,70.23,38.691,-0.2937,-0.6545,1.277,-0.537,-0.0796,False,2.5415,1.4226,clv≥0.7 & vol_ratio≥1.5 & hhv60_pos≥0.85,3
186236,137.14,70.089,40.372,-0.2938,-0.4411,1.083,-0.4634,-0.1941,False,1.8322,1.1461,clv≥0.95 & pct_chg≥-3 & pct_chg≤5,3
6626,4.88,64.051,35.813,-0.2938,-0.4535,1.234,-0.4801,-0.1953,False,1.5552,0.8499,clv≥0.95 & hhv60_pos≥0.95 & range_contract≤0.8,3
1326666,976.93,73.246,40.73,-0.2939,-0.4756,1.121,-0.3866,-0.2227,False,2.1708,1.3285,pct_chg≥0 & ma20_bias≥0,2
6115,4.5,64.497,38.463,-0.2939,-1.0684,1.368,-0.9432,0.2452,False,3.0923,1.6768,clv≥0.95 & pct_chg≥0 & vol_ratio≥2.5,3
99787,73.48,75.461,42.335,-0.2939,-0.5045,1.068,-0.5037,-0.1738,False,2.3831,1.6667,clv≥0.95 & atr_pct≥3.5 & rsi6≤75,3
310280,228.48,74.336,39.008,-0.2941,-0.625,1.245,-0.4512,-0.1587,False,2.4944,1.4885,pct_chg≥0 & ma20_bias≥3 & hhv60_pos≥0.95,3
1024859,754.68,78.077,42.038,-0.2943,-0.5059,1.092,-0.3163,-0.2737,False,2.4672,1.6807,atr_pct≥3.5 & hhv60_pos≥0.85 & turnover≤15,3
1618604,1191.9,71.764,40.979,-0.2945,-0.416,1.057,-0.3423,-0.2585,False,1.8386,1.1628,clv≥0.5 & pct_chg≤3,2
1233992,908.68,77.387,44.032,-0.2945,-0.4112,1.023,-0.3478,-0.2624,False,2.5441,1.7331,pct_chg≤3 & turnover≥3,2
628326,462.68,76.188,41.386,-0.2945,-0.6345,1.151,-0.4231,-0.2105,False,2.7577,1.8367,ma20_bias≥3 & turnover≥3 & turnover≤15,3
186355,137.23,70.085,40.363,-0.2946,-0.4418,1.082,-0.4645,-0.1948,False,1.8321,1.1461,clv≥0.95 & pct_chg≤5,2
65608,48.31,74.811,39.649,-0.2946,-0.6031,1.205,-0.6075,-0.1282,False,2.4603,1.5653,clv≥0.95 & ma20_bias≥3 & breadth≥45,3
99847,73.53,76.503,42.826,-0.2947,-0.5145,1.066,-0.4092,-0.2141,False,2.5206,1.7192,pct_chg≥0 & ma20_bias≥3 & rsi6≤60,3
766318,564.3,73.041,40.66,-0.2948,-0.4345,1.081,-0.3843,-0.2313,False,1.9568,1.2308,clv≥0.5 & ma20_bias≥0 & range_contract≤1.2,3
383047,282.07,75.399,39.171,-0.2948,-0.5621,1.2,-0.3977,-0.2034,False,2.2726,1.4153,pct_chg≤7 & ma20_bias≥3 & hhv60_pos≥0.95,3
115745,85.23,72.692,41.597,-0.2949,-0.4375,1.057,-0.487,-0.2047,False,2.0325,1.3158,clv≥0.95 & turnover≥1 & range_contract≤1.2,3
94560,69.63,78.228,43.85,-0.295,-0.52,1.061,-0.5405,-0.1507,False,3.0792,2.2727,clv≥0.85 & pct_chg≥2 & atr_pct≥5,3
694462,511.39,76.714,40.893,-0.295,-0.5171,1.128,-0.3401,-0.258,False,2.3787,1.5538,ma20_bias≥3 & hhv60_pos≥0.85 & rsi6≤75,3
8391,6.18,76.689,43.344,-0.2951,-0.4651,1.025,-0.709,-0.1017,False,2.403,1.7125,clv≥0.95 & ma20_bias≥3 & rsi6≤60,3
874832,644.21,72.473,40.25,-0.2952,-0.5024,1.141,-0.3785,-0.2279,False,2.1589,1.3289,clv≥0.5 & pct_chg≤7 & vol_ratio≥1,3
293565,216.17,71.763,40.83,-0.2952,-0.4473,1.067,-0.4711,-0.1948,False,1.8858,1.2083,clv≥0.85 & pct_chg≤3 & turnover≥1,3
151937,111.88,76.007,42.191,-0.2952,-0.4704,1.067,-0.4202,-0.2336,False,2.3354,1.5228,hhv60_pos≥0.85 & turnover≥3 & range_contract≤0.8,3
1113623,820.05,71.273,39.485,-0.2954,-0.467,1.137,-0.381,-0.2289,False,1.9305,1.1505,clv≥0.5 & hhv60_pos≥0.85 & turnover≤15,3
83053,61.16,74.511,39.362,-0.2954,-0.604,1.207,-0.4121,-0.1784,False,2.4067,1.4959,pct_chg≥2 & hhv60_pos≥0.95 & rsi6≤75,3
423354,311.75,73.916,42.092,-0.2955,-0.5123,1.105,-0.3756,-0.2287,False,2.476,1.6168,vol_ratio≥1.5 & turnover≥1 & rsi6≤75,3
624938,460.19,76.04,42.273,-0.2959,-0.5087,1.076,-0.3993,-0.2137,False,2.4302,1.6831,clv≥0.7 & pct_chg≤7 & atr_pct≥3.5,3
608180,447.85,75.96,41.357,-0.296,-0.5023,1.116,-0.3334,-0.2648,False,2.4048,1.5595,pct_chg≤3 & vol_ratio≥1 & ma20_bias≥3,3
914054,673.09,74.249,40.807,-0.2961,-0.4835,1.136,-0.353,-0.2494,False,2.3252,1.4192,vol_ratio≥1 & ma20_bias≥0 & hhv60_pos≥0.85,3
78970,58.15,76.309,40.024,-0.2963,-0.6055,1.183,-0.4842,-0.1866,False,2.5394,1.6055,hhv60_pos≥0.95 & turnover≥3 & range_contract≤1.2,3
1192210,877.92,71.669,39.972,-0.2965,-0.4534,1.119,-0.3612,-0.2463,False,1.9431,1.1715,pct_chg≥0 & pct_chg≤7 & hhv60_pos≥0.85,3
1142305,841.17,78.049,42.95,-0.2965,-0.4779,1.061,-0.3542,-0.2482,False,2.5633,1.7721,pct_chg≤5 & atr_pct≥3.5 & ma20_bias≥0,3
916286,674.73,73.946,40.591,-0.2965,-0.4947,1.128,-0.3652,-0.2485,False,2.197,1.343,hhv60_pos≥0.85 & breadth≥45 & turnover≥1,3
370283,272.67,79.481,43.243,-0.2966,-0.569,1.085,-0.3972,-0.218,False,3.0498,2.2013,atr_pct≥5 & ma20_bias≥3 & turnover≤15,3
1237369,911.17,71.692,40.063,-0.2968,-0.4592,1.128,-0.3693,-0.2408,False,2.0137,1.1928,pct_chg≥0 & hhv60_pos≥0.85,2
644247,474.41,72.618,41.228,-0.2969,-0.4467,1.061,-0.4097,-0.2259,False,1.9568,1.2609,clv≥0.7 & pct_chg≤3 & turnover≥1,3
676340,498.04,78.482,42.593,-0.2969,-0.5167,1.084,-0.3573,-0.2475,False,2.6645,1.8425,pct_chg≤3 & atr_pct≥3.5 & ma20_bias≥3,3
109871,80.91,68.3,38.907,-0.2971,-0.4779,1.144,-0.527,-0.1578,False,1.7974,1.0571,clv≥0.95 & pct_chg≤7 & hhv60_pos≥0.85,3
42827,31.54,75.193,43.155,-0.2972,-0.4065,1.016,-0.4581,-0.2227,False,2.2191,1.5456,clv≥0.95 & atr_pct≥3.5 & range_contract≤0.8,3
436309,321.29,73.703,41.951,-0.2972,-0.4863,1.099,-0.362,-0.241,False,2.3691,1.5329,pct_chg≤7 & vol_ratio≥1.5 & rsi6≤75,3
1115577,821.49,76.432,41.38,-0.2972,-0.5382,1.125,-0.3795,-0.2354,False,2.5108,1.6506,pct_chg≤7 & ma20_bias≥3 & turnover≥1,3
284442,209.46,74.099,40.918,-0.2973,-0.6997,1.184,-0.5741,-0.125,False,2.8623,1.8534,clv≥0.7 & pct_chg≥2 & turnover≥3,3
1101588,811.18,74.769,41.533,-0.2973,-0.5075,1.117,-0.3727,-0.2387,False,2.4501,1.5537,vol_ratio≥1 & ma20_bias≥0 & turnover≥1,3
37722,27.78,70.219,39.513,-0.2974,-0.5712,1.183,-0.4594,-0.1625,False,2.2031,1.312,clv≥0.7 & vol_ratio≥1.5 & range_contract≤1.2,3
354795,261.26,72.244,39.797,-0.2974,-0.4894,1.148,-0.4912,-0.166,False,2.123,1.2845,clv≥0.85 & pct_chg≥0 & ma20_bias≥0,3
121427,89.42,76.016,39.919,-0.2974,-0.6168,1.186,-0.4515,-0.205,False,2.5067,1.5856,pct_chg≤3 & hhv60_pos≥0.95 & turnover≥3,3
1263062,930.09,75.521,41.288,-0.2974,-0.4834,1.112,-0.3632,-0.2491,False,2.3421,1.4793,ma20_bias≥0 & hhv60_pos≥0.85 & turnover≥1,3
11148,8.21,79.315,40.859,-0.2977,-0.6902,1.176,-0.4224,-0.1652,False,2.9241,2.0322,atr_pct≥5 & hhv60_pos≥0.95 & range_contract≤0.8,3
1132304,833.8,76.11,42.489,-0.2981,-0.512,1.076,-0.3716,-0.2378,False,2.4916,1.699,clv≥0.5 & pct_chg≥-3 & atr_pct≥3.5,3
380304,280.05,72.524,38.765,-0.2981,-0.5096,1.191,-0.4121,-0.2047,False,2.0702,1.2136,pct_chg≥0 & pct_chg≤7 & hhv60_pos≥0.95,3
57624,42.43,74.514,38.354,-0.2982,-0.5872,1.229,-0.4677,-0.1495,False,2.1949,1.3412,pct_chg≥2 & pct_chg≤3 & hhv60_pos≥0.95,3
225340,165.94,71.512,39.154,-0.2983,-0.5469,1.202,-0.5081,-0.1409,False,2.2586,1.3228,clv≥0.85 & vol_ratio≥1 & ma20_bias≥0,3
148602,109.43,70.266,40.774,-0.2983,-0.4213,1.06,-0.4396,-0.2206,False,1.835,1.1508,clv≥0.95 & pct_chg≤7 & range_contract≤1.2,3
252077,185.62,77.622,43.56,-0.2985,-0.5735,1.08,-0.4545,-0.1879,False,3.1408,2.2736,clv≥0.5 & pct_chg≥2 & atr_pct≥5,3
801474,590.19,73.052,40.563,-0.2988,-0.5585,1.156,-0.419,-0.2073,False,2.3953,1.4803,clv≥0.5 & vol_ratio≥1 & turnover≥1,3
161034,118.58,72.553,41.047,-0.2989,-0.4826,1.085,-0.5112,-0.1868,False,2.0752,1.3443,clv≥0.95 & pct_chg≤7 & turnover≥1,3
90710,66.8,69.82,38.911,-0.2991,-0.5251,1.192,-0.6064,-0.1109,False,2.0653,1.1805,clv≥0.95 & ma20_bias≥0 & hhv60_pos≥0.85,3
928195,683.5,76.074,43.172,-0.2992,-0.4544,1.041,-0.3533,-0.2676,False,2.4178,1.6077,pct_chg≥-3 & pct_chg≤3 & turnover≥3,3
938931,691.41,77.99,42.262,-0.2992,-0.4886,1.075,-0.3083,-0.2909,False,2.4299,1.6597,atr_pct≥3.5 & hhv60_pos≥0.85 & rsi6≤75,3
179992,132.54,77.907,43.554,-0.2994,-0.5593,1.076,-0.466,-0.185,False,3.1232,2.2727,clv≥0.7 & pct_chg≥2 & atr_pct≥5,3
99995,73.63,67.652,38.668,-0.2994,-0.4692,1.135,-0.5245,-0.1661,False,1.7088,1.0029,clv≥0.95 & pct_chg≤5 & hhv60_pos≥0.85,3
33390,24.59,65.361,38.736,-0.2994,-0.4167,1.088,-0.4819,-0.206,False,1.5287,0.9091,clv≥0.95 & hhv60_pos≥0.85 & range_contract≤0.8,3
81101,59.72,74.915,43.938,-0.2995,-0.4051,1.025,-0.346,-0.2608,False,2.4727,1.6683,vol_ratio≥1.5 & ma20_bias≥0 & rsi6≤60,3
92449,68.08,67.946,39.304,-0.2996,-0.4431,1.103,-0.4982,-0.179,False,1.7251,1.027,clv≥0.95 & hhv60_pos≥0.85 & rsi6≤75,3
576410,424.46,75.857,41.52,-0.2998,-0.5305,1.115,-0.3498,-0.2588,False,2.5047,1.6498,vol_ratio≥1 & ma20_bias≥3 & rsi6≤75,3
433752,319.41,76.554,41.181,-0.2998,-0.5628,1.137,-0.3433,-0.2651,False,2.534,1.6556,atr_pct≥3.5 & hhv60_pos≥0.85 & breadth≥55,3
780504,574.75,72.211,40.112,-0.3,-0.4902,1.129,-0.3741,-0.2404,False,2.0706,1.2755,clv≥0.5 & pct_chg≤5 & vol_ratio≥1,3
444991,327.68,74.213,39.13,-0.3002,-0.607,1.21,-0.4791,-0.1596,False,2.3705,1.4787,clv≥0.7 & ma20_bias≥3 & turnover≤15,3
250639,184.56,74.781,42.21,-0.3002,-0.5317,1.081,-0.5162,-0.188,False,2.4801,1.6519,clv≥0.7 & turnover≥3 & range_contract≤1.2,3
73693,54.27,67.306,38.85,-0.3002,-0.4454,1.116,-0.5065,-0.1828,False,1.6802,0.9825,clv≥0.95 & hhv60_pos≥0.85 & range_contract≤1.2,3
1166970,859.33,76.215,41.383,-0.3006,-0.5486,1.13,-0.3918,-0.2324,False,2.5678,1.6704,ma20_bias≥3 & turnover≥1,2
258615,190.44,71.238,39.635,-0.3007,-0.7069,1.242,-0.5021,-0.1267,False,2.6825,1.6053,clv≥0.5 & pct_chg≥2 & vol_ratio≥1.5,3
171298,126.14,71.688,38.434,-0.3008,-0.6009,1.268,-0.5378,-0.1034,False,2.4526,1.3433,clv≥0.7 & vol_ratio≥1 & hhv60_pos≥0.95,3
121428,89.42,78.149,40.149,-0.301,-0.6205,1.169,-0.3972,-0.1956,False,2.5014,1.6746,atr_pct≥3.5 & hhv60_pos≥0.95 & range_contract≤1.2,3
630415,464.22,78.484,44.017,-0.3011,-0.4721,1.036,-0.3648,-0.2502,False,2.8168,1.993,atr_pct≥5 & breadth≥45,2
647123,476.53,70.663,39.115,-0.3015,-0.4867,1.162,-0.4422,-0.1967,False,1.9926,1.1539,clv≥0.7 & pct_chg≥0 & hhv60_pos≥0.85,3
401155,295.4,73.705,41.955,-0.3015,-0.4781,1.093,-0.3637,-0.2477,False,2.3421,1.5106,pct_chg≤5 & vol_ratio≥1.5 & rsi6≤75,3
29265,21.55,68.932,38.52,-0.3017,-0.6671,1.246,-0.6283,-0.0504,False,2.2469,1.3462,clv≥0.95 & pct_chg≤7 & vol_ratio≥1.5,3
108755,80.08,75.2,39.88,-0.3017,-0.6236,1.185,-0.4455,-0.2086,False,2.5051,1.5715,hhv60_pos≥0.95 & turnover≥3 & rsi6≤75,3
94937,69.91,72.439,40.906,-0.3018,-0.3993,1.044,-0.4722,-0.2199,False,1.8621,1.2056,clv≥0.85 & ma20_bias≥0 & range_contract≤0.8,3
225812,166.28,79.635,43.658,-0.3018,-0.4793,1.046,-0.2942,-0.3092,False,2.7303,1.948,atr_pct≥5 & hhv60_pos≥0.85 & rsi6≤60,3
1411388,1039.31,76.946,43.617,-0.3022,-0.4493,1.037,-0.368,-0.2624,False,2.5692,1.7439,pct_chg≤5 & turnover≥3,2
681334,501.72,74.425,41.561,-0.3023,-0.6003,1.123,-0.4572,-0.2078,False,2.573,1.6787,clv≥0.5 & turnover≥3 & turnover≤15,3
366302,269.74,72.235,39.804,-0.3023,-0.4924,1.143,-0.492,-0.1733,False,2.1238,1.2887,clv≥0.85 & pct_chg≥-3 & ma20_bias≥0,3
724459,533.47,77.921,43.797,-0.3023,-0.4639,1.04,-0.329,-0.2794,False,2.6686,1.8782,pct_chg≤3 & vol_ratio≥1 & atr_pct≥3.5,3
228790,168.48,71.629,39.757,-0.3023,-0.6807,1.206,-0.4297,-0.2118,False,2.4342,1.5005,vol_ratio≥1.5 & atr_pct≤4.5 & turnover≥3,3
381018,280.57,71.221,38.957,-0.3024,-0.5378,1.206,-0.4717,-0.1676,False,2.2169,1.2668,clv≥0.7 & vol_ratio≥1 & hhv60_pos≥0.85,3
229091,168.7,71.43,38.333,-0.3025,-0.5563,1.245,-0.5247,-0.1275,False,2.2704,1.2407,clv≥0.7 & pct_chg≥0 & hhv60_pos≥0.95,3
77546,57.1,69.836,37.99,-0.3026,-0.775,1.325,-0.6663,0.0061,False,2.6984,1.5291,clv≥0.85 & vol_ratio≥1.5 & ma20_bias≥3,3
366549,269.92,72.229,39.803,-0.3028,-0.4927,1.143,-0.4926,-0.1737,False,2.1243,1.2888,clv≥0.85 & ma20_bias≥0,2
715815,527.11,74.531,39.582,-0.3028,-0.5886,1.184,-0.4301,-0.1993,False,2.3541,1.4823,clv≥0.5 & ma20_bias≥3 & turnover≤15,3
200237,147.45,73.6,40.898,-0.3029,-0.6378,1.16,-0.6521,-0.1163,False,2.6507,1.6975,clv≥0.85 & pct_chg≥0 & turnover≥3,3
555979,409.41,75.882,42.275,-0.303,-0.4991,1.063,-0.4042,-0.2232,False,2.3612,1.6393,clv≥0.7 & pct_chg≤5 & atr_pct≥3.5,3
416313,306.56,75.67,42.83,-0.3031,-0.4772,1.055,-0.3684,-0.2671,False,2.4478,1.6133,pct_chg≤3 & breadth≥55 & turnover≥3,3
66674,49.1,68.38,40.731,-0.3032,-0.3886,1.023,-0.4191,-0.2414,False,1.6478,1.0363,clv≥0.95 & pct_chg≤3 & range_contract≤0.8,3
1146035,843.91,76.097,42.47,-0.3033,-0.5152,1.073,-0.3746,-0.2448,False,2.4968,1.703,clv≥0.5 & atr_pct≥3.5,2
44223,32.56,70.228,39.654,-0.3033,-0.4902,1.138,-0.481,-0.2005,False,2.0213,1.2119,clv≥0.95 & vol_ratio≥1 & range_contract≤1.2,3
